<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ACWI.US,D,20170927,000000,59.3237,59.4552,59.1707,59.351,922542,0
ACWI.US,D,20170928,000000,59.2628,59.4711,59.2628,59.4195,4150429,0
ACWI.US,D,20170929,000000,59.5491,59.7772,59.4665,59.7508,2960438,0
ACWI.US,D,20171002,000000,59.7057,59.8645,59.7057,59.8184,4099380,0
ACWI.US,D,20171003,000000,59.9047,60.0858,59.9047,60.0541,1554300,0
ACWI.US,D,20171004,000000,60.0541,60.1675,60.0099,60.098,1326134,0
ACWI.US,D,20171005,000000,60.1226,60.3468,60.1226,60.3243,974586,0
ACWI.US,D,20171006,000000,60.0897,60.2409,60.0718,60.2108,1191007,0
ACWI.US,D,20171009,000000,60.2961,60.3055,60.098,60.1413,720734,0
ACWI.US,D,20171010,000000,60.4021,60.5054,60.3243,60.4782,1254032,0
ACWI.US,D,20171011,000000,60.513,60.6359,60.467,60.6359,1280699,0
ACWI.US,D,20171012,000000,60.5411,60.6734,60.513,60.6265,1599379,0
ACWI.US,D,20171013,000000,60.7739,60.8358,60.7401,60.7739,743452,0
ACWI.US,D,20171016,000000,60.8002,60.8779,60.7559,60.8358,3120600,0
ACWI.US,D,20171017,000000,60.7486,60.787,60.6537,60.7739,1515367,0
ACWI.US,D,20171018,000000,60.8959,60.9222,60.7822,60.8686,2319206,0
ACWI.US,D,20171019,000000,60.617,60.818,60.5054,60.818,1451543,0
ACWI.US,D,20171020,000000,60.939,61.0535,60.8358,61.0535,1514393,0
ACWI.US,D,20171023,000000,60.9915,61.0075,60.6951,60.7559,1008981,0
ACWI.US,D,20171024,000000,60.7906,60.8856,60.7401,60.7906,780248,0
ACWI.US,D,20171025,000000,60.8087,60.8311,60.2811,60.573,989828,0
ACWI.US,D,20171026,000000,60.6622,60.7486,60.557,60.557,1197060,0
ACWI.US,D,20171027,000000,60.7138,60.9644,60.5823,60.939,1105896,0
ACWI.US,D,20171030,000000,60.8273,60.9559,60.7739,60.8433,888165,0
ACWI.US,D,20171031,000000,60.9559,61.0856,60.9052,61.0349,1436730,0
ACWI.US,D,20171101,000000,61.3212,61.3914,61.109,61.1398,1719846,0
ACWI.US,D,20171102,000000,61.1305,61.2601,60.9831,61.2253,1635705,0
ACWI.US,D,20171103,000000,61.1924,61.3134,61.0619,61.288,1333329,0
ACWI.US,D,20171106,000000,61.2694,61.4825,61.2421,61.4609,880075,0
ACWI.US,D,20171107,000000,61.4094,61.5135,61.2967,61.3829,1993836,0
ACWI.US,D,20171108,000000,61.3914,61.5313,61.306,61.504,618427,0
ACWI.US,D,20171109,000000,61.1127,61.2338,60.818,61.2094,1658427,0
ACWI.US,D,20171110,000000,61.0949,61.1484,61.0028,61.1033,634975,0
ACWI.US,D,20171113,000000,60.7906,61.0742,60.7401,61.017,909708,0
ACWI.US,D,20171114,000000,60.8959,60.9306,60.6855,60.8959,1276314,0
ACWI.US,D,20171115,000000,60.513,60.7213,60.3664,60.5908,1380315,0
ACWI.US,D,20171116,000000,60.9559,61.288,60.939,61.2001,1150157,0
ACWI.US,D,20171117,000000,61.0619,61.1831,61.0442,61.1033,680877,0
ACWI.US,D,20171120,000000,61.1924,61.2787,61.122,61.2253,1024396,0
ACWI.US,D,20171121,000000,61.5482,61.7255,61.5396,61.6824,1004680,0
ACWI.US,D,20171122,000000,61.7743,61.8532,61.6504,61.7743,1527064,0
ACWI.US,D,20171124,000000,61.9471,62.0062,61.9292,61.9471,806925,0
ACWI.US,D,20171127,000000,61.9114,61.9292,61.705,61.7133,1264802,0
ACWI.US,D,20171128,000000,61.9209,62.2155,61.8259,62.207,1170166,0
ACWI.US,D,20171129,000000,62.2155,62.2549,61.8691,61.9731,1870264,0
ACWI.US,D,20171130,000000,62.2229,62.4143,62.1075,62.268,8891014,0
ACWI.US,D,20171201,000000,62.1715,62.2155,61.4645,62.1123,7791885,0
ACWI.US,D,20171204,000000,62.407,62.5356,61.9555,61.9555,2774482,0
ACWI.US,D,20171205,000000,62.0155,62.146,61.7331,61.7743,2990774,0
ACWI.US,D,20171206,000000,61.6504,61.7434,61.5594,61.6504,1347267,0
ACWI.US,D,20171207,000000,61.5914,61.9076,61.5641,61.8166,2147769,0
ACWI.US,D,20171208,000000,62.146,62.1808,61.9978,62.1715,1345003,0
ACWI.US,D,20171211,000000,62.2155,62.4143,62.2155,62.407,6684290,0
ACWI.US,D,20171212,000000,62.328,62.4857,62.2924,62.407,1993761,0
ACWI.US,D,20171213,000000,62.544,62.7064,62.4998,62.5533,2137429,0
ACWI.US,D,20171214,000000,62.5721,62.5947,62.2229,62.2323,2831549,0
ACWI.US,D,20171215,000000,62.407,62.6163,62.328,62.4857,1958922,0
ACWI.US,D,20171218,000000,62.9815,63.1718,62.9815,63.0592,2393026,0
ACWI.US,D,20171219,000000,63.1192,63.1192,62.8218,62.8574,1663554,0
ACWI.US,D,20171220,000000,63.0771,63.0771,62.7391,62.8124,2918632,0
ACWI.US,D,20171221,000000,62.9439,63.1803,62.9174,63.0226,2556493,0
ACWI.US,D,20171222,000000,63.0678,63.1098,62.9532,63.1098,1262078,0
ACWI.US,D,20171226,000000,63.1015,63.1015,62.9354,62.9963,5299863,0
ACWI.US,D,20171227,000000,63.1286,63.1784,63.0189,63.093,3811649,0
ACWI.US,D,20171228,000000,63.3559,63.3559,63.1803,63.2337,1598528,0
ACWI.US,D,20171229,000000,63.4337,63.4769,63.1381,63.1728,1260333,0
ACWI.US,D,20180102,000000,63.5397,63.7669,63.3821,63.7669,2381238,0
ACWI.US,D,20180103,000000,63.8457,64.1537,63.8363,64.0907,3671599,0
ACWI.US,D,20180104,000000,64.4699,64.6614,64.4426,64.5393,2332793,0
ACWI.US,D,20180105,000000,64.7842,64.9992,64.6575,64.9588,1820586,0
ACWI.US,D,20180108,000000,64.9494,65.0638,64.8707,65.0197,1720715,0
ACWI.US,D,20180109,000000,65.1259,65.231,64.9766,65.0996,1447258,0
ACWI.US,D,20180110,000000,64.9588,65.0687,64.8283,64.9766,1361788,0
ACWI.US,D,20180111,000000,65.0818,65.4055,65.0818,65.3972,1436481,0
ACWI.US,D,20180112,000000,65.5276,65.9405,65.5109,65.8974,1577049,0
ACWI.US,D,20180116,000000,66.2738,66.3515,65.644,65.7838,3356146,0
ACWI.US,D,20180117,000000,66.0194,66.4285,65.8534,66.2991,2871157,0
ACWI.US,D,20180118,000000,66.2738,66.3515,66.0934,66.2117,4783695,0
ACWI.US,D,20180119,000000,66.423,66.546,66.2738,66.5281,1504973,0
ACWI.US,D,20180122,000000,66.5281,67.0105,66.5281,67.0105,1279128,0
ACWI.US,D,20180123,000000,67.0367,67.2329,66.9579,67.2207,1516814,0
ACWI.US,D,20180124,000000,67.4751,67.5877,66.9927,67.2825,1935443,0
ACWI.US,D,20180125,000000,67.5014,67.537,67.081,67.2207,2949691,0
ACWI.US,D,20180126,000000,67.519,67.9472,67.4318,67.9472,1442571,0
ACWI.US,D,20180129,000000,67.5793,67.6496,67.3221,67.3605,1922272,0
ACWI.US,D,20180130,000000,66.9654,67.0453,66.6061,66.7017,2699490,0
ACWI.US,D,20180131,000000,67.0105,67.0848,66.5186,66.773,2353195,0
ACWI.US,D,20180201,000000,66.5636,66.9579,66.5186,66.729,3683261,0
ACWI.US,D,20180202,000000,66.1603,66.238,65.245,65.2743,8679394,0
ACWI.US,D,20180205,000000,64.6529,65.1775,62.5214,62.681,12582680,0
ACWI.US,D,20180206,000000,62.1365,64.1,61.8232,64.0128,14692331,0
ACWI.US,D,20180207,000000,63.5116,64.2849,63.2695,63.2695,8633077,0
ACWI.US,D,20180208,000000,63.4073,63.4073,61.1924,61.1924,7115632,0
ACWI.US,D,20180209,000000,61.7613,62.2688,60.0428,61.901,9705710,0
ACWI.US,D,20180212,000000,62.3656,63.0845,62.0446,62.7692,4045089,0
ACWI.US,D,20180213,000000,62.5308,62.9805,62.3994,62.8734,2188787,0
ACWI.US,D,20180214,000000,62.4801,63.9631,62.4801,63.9423,3339405,0
ACWI.US,D,20180215,000000,64.4078,64.6614,63.7998,64.6529,3599326,0
ACWI.US,D,20180216,000000,64.4775,65.1596,64.4775,64.7392,3108823,0
ACWI.US,D,20180220,000000,64.2231,64.6274,63.9772,64.1883,1905441,0
ACWI.US,D,20180221,000000,64.3554,64.9494,63.8993,63.9087,1530240,0
ACWI.US,D,20180222,000000,64.1094,64.575,63.9265,64.041,2188214,0
ACWI.US,D,20180223,000000,64.4257,64.8536,64.2943,64.8358,8220976,0
ACWI.US,D,20180226,000000,65.1184,65.5369,64.9232,65.5276,2243754,0
ACWI.US,D,20180227,000000,65.2743,65.4543,64.5308,64.5308,2209045,0
ACWI.US,D,20180228,000000,64.758,64.7759,63.7857,63.7857,1864819,0
ACWI.US,D,20180301,000000,63.7154,64.0447,62.5675,62.9888,7900038,0
ACWI.US,D,20180302,000000,62.5758,63.3737,62.3572,63.279,2518119,0
ACWI.US,D,20180305,000000,62.9174,63.8899,62.8396,63.7764,2014806,0
ACWI.US,D,20180306,000000,64.1977,64.2316,63.7857,64.1094,1720823,0
ACWI.US,D,20180307,000000,63.6628,64.1188,63.5116,64.0654,1650168,0
ACWI.US,D,20180308,000000,64.2503,64.3196,63.9583,64.3019,1490097,0
ACWI.US,D,20180309,000000,64.5656,65.1418,64.4952,65.1343,912187,0
ACWI.US,D,20180312,000000,65.1964,65.3727,65.0197,65.1596,2643544,0
ACWI.US,D,20180313,000000,65.4234,65.5109,64.575,64.7222,1338308,0
ACWI.US,D,20180314,000000,65.1343,65.1343,64.4699,64.5928,1153120,0
ACWI.US,D,20180315,000000,64.7222,64.9062,64.4426,64.5656,3684614,0
ACWI.US,D,20180316,000000,64.575,64.758,64.5223,64.5393,1225518,0
ACWI.US,D,20180319,000000,64.329,64.329,63.4337,63.8551,2648235,0
ACWI.US,D,20180320,000000,63.9171,64.0907,63.828,63.9423,1178317,0
ACWI.US,D,20180321,000000,63.9423,64.4604,63.8513,64.0044,1910472,0
ACWI.US,D,20180322,000000,63.3389,63.4862,62.453,62.4895,4318749,0
ACWI.US,D,20180323,000000,62.5851,62.7514,61.3848,61.4206,1888427,0
ACWI.US,D,20180326,000000,62.374,62.9268,61.7706,62.8574,3496758,0
ACWI.US,D,20180327,000000,63.1098,63.217,61.6917,61.9536,3344925,0
ACWI.US,D,20180328,000000,62.1188,62.5073,61.7105,61.9968,3534617,0
ACWI.US,D,20180329,000000,62.2944,63.1015,62.1911,62.8313,3568170,0
ACWI.US,D,20180402,000000,62.5581,62.681,61.0525,61.5679,3807495,0
ACWI.US,D,20180403,000000,61.9874,62.2868,61.5387,62.2239,4895009,0
ACWI.US,D,20180404,000000,61.2704,62.743,61.1924,62.6631,2655971,0
ACWI.US,D,20180405,000000,62.909,63.2928,62.865,63.1098,2097442,0
ACWI.US,D,20180406,000000,62.7514,63.0498,61.7255,62.0579,3228354,0
ACWI.US,D,20180409,000000,62.5487,63.1015,62.3486,62.3826,1258927,0
ACWI.US,D,20180410,000000,63.1286,63.4946,62.9354,63.3559,2531035,0
ACWI.US,D,20180411,000000,63.0771,63.4609,63.0141,63.0771,1342854,0
ACWI.US,D,20180412,000000,63.3116,63.627,63.2608,63.4243,1030524,0
ACWI.US,D,20180413,000000,63.6703,63.7312,63.0771,63.2864,1583131,0
ACWI.US,D,20180416,000000,63.4956,63.7058,63.3737,63.5905,2280787,0
ACWI.US,D,20180417,000000,63.8203,64.2316,63.7669,64.0568,987792,0
ACWI.US,D,20180418,000000,64.2943,64.4303,64.1367,64.268,1653973,0
ACWI.US,D,20180419,000000,64.1798,64.2316,63.749,63.9949,3030687,0
ACWI.US,D,20180420,000000,63.8899,63.8899,63.3164,63.4956,1589816,0
ACWI.US,D,20180423,000000,63.5492,63.6363,63.1803,63.4073,1695447,0
ACWI.US,D,20180424,000000,63.627,63.6974,62.513,62.803,2450419,0
ACWI.US,D,20180425,000000,62.7074,62.8959,62.3027,62.8124,1447564,0
ACWI.US,D,20180426,000000,63.0771,63.4862,62.9963,63.3201,2282571,0
ACWI.US,D,20180427,000000,63.4862,63.536,63.1982,63.4515,816715,0
ACWI.US,D,20180430,000000,63.5492,63.6703,63.0678,63.0845,2826104,0
ACWI.US,D,20180501,000000,62.9963,63.0405,62.5262,63.0141,2293174,0
ACWI.US,D,20180502,000000,63.1634,63.2864,62.6724,62.7514,1228477,0
ACWI.US,D,20180503,000000,62.603,62.9044,61.9835,62.7598,4217131,0
ACWI.US,D,20180504,000000,62.374,63.4515,62.3486,63.2864,1478246,0
ACWI.US,D,20180507,000000,63.3295,63.5727,63.2337,63.3915,1741099,0
ACWI.US,D,20180508,000000,63.2864,63.4337,63.1015,63.4168,1574024,0
ACWI.US,D,20180509,000000,63.4956,63.8768,63.4243,63.7857,1575016,0
ACWI.US,D,20180510,000000,64.041,64.4952,64.041,64.4352,1634484,0
ACWI.US,D,20180511,000000,64.5562,64.6839,64.4173,64.575,1316218,0
ACWI.US,D,20180514,000000,64.7392,64.9316,64.5928,64.6708,1153015,0
ACWI.US,D,20180515,000000,64.206,64.241,63.9087,64.1094,2189807,0
ACWI.US,D,20180516,000000,64.206,64.4952,64.1798,64.3985,913027,0
ACWI.US,D,20180517,000000,64.2765,64.5356,64.146,64.3196,951996,0
ACWI.US,D,20180518,000000,64.1611,64.209,64.0128,64.1,1259707,0
ACWI.US,D,20180521,000000,64.4352,64.6087,64.3805,64.513,1270657,0
ACWI.US,D,20180522,000000,64.6444,64.7665,64.3722,64.4426,1146431,0
ACWI.US,D,20180523,000000,63.9171,64.3113,63.8203,64.3113,1711080,0
ACWI.US,D,20180524,000000,64.1274,64.2231,63.6533,64.0737,1841310,0
ACWI.US,D,20180525,000000,63.8804,64.008,63.7857,63.8899,1151527,0
ACWI.US,D,20180529,000000,63.3201,63.4243,62.632,62.9174,2867259,0
ACWI.US,D,20180530,000000,63.2515,63.7857,63.1887,63.7407,2376849,0
ACWI.US,D,20180531,000000,63.5905,63.627,63.2422,63.3821,2656811,0
ACWI.US,D,20180601,000000,63.8119,64.0568,63.7312,64.041,3329020,0
ACWI.US,D,20180604,000000,64.3468,64.4868,64.2719,64.4173,2628752,0
ACWI.US,D,20180605,000000,64.3805,64.4303,64.146,64.3468,4302062,0
ACWI.US,D,20180606,000000,64.5656,64.9588,64.4257,64.9588,4436135,0
ACWI.US,D,20180607,000000,65.0114,65.0282,64.4905,64.6708,1721701,0
ACWI.US,D,20180608,000000,64.5393,64.8536,64.4604,64.8012,1162978,0
ACWI.US,D,20180611,000000,64.9155,65.1503,64.8885,65.0114,1762954,0
ACWI.US,D,20180612,000000,64.9673,65.0638,64.7759,64.9232,1220219,0
ACWI.US,D,20180613,000000,64.94,65.0638,64.636,64.7936,3286191,0
ACWI.US,D,20180614,000000,64.8791,64.9813,64.6885,64.7759,2438628,0
ACWI.US,D,20180615,000000,64.4604,64.5835,64.2099,64.5223,1618363,0
ACWI.US,D,20180618,000000,64.0044,64.2587,63.8718,64.241,3928724,0
ACWI.US,D,20180619,000000,63.4609,63.8316,63.338,63.798,4036205,0
ACWI.US,D,20180620,000000,64.0287,64.1075,63.8316,63.948,1894690,0
ACWI.US,D,20180621,000000,63.798,63.8167,63.3549,63.4694,2627294,0
ACWI.US,D,20180622,000000,63.9837,64.0475,63.735,63.8073,1281569,0
ACWI.US,D,20180625,000000,63.4694,63.4694,62.603,62.9025,4788472,0
ACWI.US,D,20180626,000000,63.1062,63.2047,62.8095,62.9918,1737332,0
ACWI.US,D,20180627,000000,63.0892,63.3549,62.3628,62.3797,3258566,0
ACWI.US,D,20180628,000000,62.4143,62.8376,62.2033,62.7083,3150537,0
ACWI.US,D,20180629,000000,63.1521,63.4216,63.0094,63.0094,2209840,0
ACWI.US,D,20180702,000000,62.3167,62.8508,62.3167,62.8236,4034236,0
ACWI.US,D,20180703,000000,63.1953,63.1953,62.7083,62.7702,1550422,0
ACWI.US,D,20180705,000000,63.1521,63.2403,62.8763,63.2224,2530916,0
ACWI.US,D,20180706,000000,63.2854,63.7893,63.2224,63.6824,7162964,0
ACWI.US,D,20180709,000000,64.0719,64.3468,64.0334,64.3028,3260628,0
ACWI.US,D,20180710,000000,64.3206,64.4717,64.268,64.4371,2213388,0
ACWI.US,D,20180711,000000,63.841,64.0766,63.5585,63.673,2533305,0
ACWI.US,D,20180712,000000,64.0719,64.2858,63.9181,64.2765,1756143,0
ACWI.US,D,20180713,000000,64.241,64.3918,64.1075,64.3742,1405873,0
ACWI.US,D,20180716,000000,64.3658,64.3742,64.1648,64.2858,876211,0
ACWI.US,D,20180717,000000,64.0719,64.5787,64.0634,64.5346,1301952,0
ACWI.US,D,20180718,000000,64.4717,64.6041,64.3394,64.5693,1219613,0
ACWI.US,D,20180719,000000,64.2231,64.4445,64.1075,64.268,3046090,0
ACWI.US,D,20180720,000000,64.3658,64.5918,64.33,64.4887,1940107,0
ACWI.US,D,20180723,000000,64.3742,64.5159,64.2765,64.4887,2227310,0
ACWI.US,D,20180724,000000,64.8949,65.1005,64.6659,64.816,2522436,0
ACWI.US,D,20180725,000000,64.9307,65.5089,64.773,65.4543,2536007,0
ACWI.US,D,20180726,000000,65.1259,65.3446,65.1259,65.1793,1103120,0
ACWI.US,D,20180727,000000,65.3399,65.383,64.7908,64.9852,3272759,0
ACWI.US,D,20180730,000000,65.1194,65.1194,64.6801,64.773,1923031,0
ACWI.US,D,20180731,000000,64.9852,65.1343,64.816,64.9391,2213865,0
ACWI.US,D,20180801,000000,64.9139,65.0368,64.6492,64.7984,2777545,0
ACWI.US,D,20180802,000000,64.241,64.7984,64.1788,64.7637,2794164,0
ACWI.US,D,20180803,000000,64.7637,65.0197,64.7157,65.003,1030164,0
ACWI.US,D,20180806,000000,64.7908,65.0818,64.7232,64.9945,1169330,0
ACWI.US,D,20180807,000000,65.383,65.4723,65.2675,65.2939,1865666,0
ACWI.US,D,20180808,000000,65.2769,65.3784,65.1427,65.3032,2152248,0
ACWI.US,D,20180809,000000,65.3305,65.4104,65.1259,65.1343,741658,0
ACWI.US,D,20180810,000000,64.4276,64.5159,64.1827,64.3658,2450200,0
ACWI.US,D,20180813,000000,64.2503,64.4181,63.8954,63.9837,1642655,0
ACWI.US,D,20180814,000000,64.1873,64.3516,64.0287,64.2765,1541211,0
ACWI.US,D,20180815,000000,63.6476,63.6561,63.1025,63.5126,3261230,0
ACWI.US,D,20180816,000000,63.9048,64.239,63.8954,63.9921,1805250,0
ACWI.US,D,20180817,000000,63.948,64.4445,63.8363,64.2858,1591367,0
ACWI.US,D,20180820,000000,64.4445,64.5787,64.3918,64.5253,1354578,0
ACWI.US,D,20180821,000000,64.773,65.032,64.773,64.8255,1677878,0
ACWI.US,D,20180822,000000,64.8781,65.0545,64.8331,64.9232,1684943,0
ACWI.US,D,20180823,000000,64.816,64.9532,64.5825,64.6136,2390909,0
ACWI.US,D,20180824,000000,64.8688,65.1699,64.8688,65.11,1563145,0
ACWI.US,D,20180827,000000,65.4723,65.813,65.4637,65.7377,4312127,0
ACWI.US,D,20180828,000000,65.9414,65.9507,65.7115,65.7744,5410409,0
ACWI.US,D,20180829,000000,65.7829,66.1799,65.7294,66.1639,2091793,0
ACWI.US,D,20180830,000000,65.7744,65.8494,65.4449,65.597,2042305,0
ACWI.US,D,20180831,000000,65.3916,65.6412,65.1793,65.3916,3378845,0
ACWI.US,D,20180904,000000,65.0282,65.0911,64.7814,65.0282,2581288,0
ACWI.US,D,20180905,000000,64.7543,64.8125,64.4181,64.6755,1567747,0
ACWI.US,D,20180906,000000,64.6492,64.7447,64.1873,64.4445,2031590,0
ACWI.US,D,20180907,000000,64.1357,64.424,64.0193,64.1788,2021443,0
ACWI.US,D,20180910,000000,64.4802,64.5346,64.268,64.2858,2029226,0
ACWI.US,D,20180911,000000,64.056,64.5075,63.948,64.4802,1714039,0
ACWI.US,D,20180912,000000,64.4632,64.7543,64.3206,64.6041,1994784,0
ACWI.US,D,20180913,000000,65.0452,65.1841,64.8865,65.0452,2305742,0
ACWI.US,D,20180914,000000,65.1259,65.2582,64.9232,65.1005,3422727,0
ACWI.US,D,20180917,000000,65.1194,65.1699,64.8425,64.8865,2027136,0
ACWI.US,D,20180918,000000,65.11,65.4543,65.0818,65.3493,2336315,0
ACWI.US,D,20180919,000000,65.383,65.6224,65.383,65.5163,1799749,0
ACWI.US,D,20180920,000000,65.9507,66.2522,65.9067,66.1367,2062526,0
ACWI.US,D,20180921,000000,66.2689,66.3478,66.1545,66.1725,1462567,0
ACWI.US,D,20180924,000000,65.9959,66.0485,65.8081,65.8627,1051740,0
ACWI.US,D,20180925,000000,66.1461,66.1461,65.9507,65.9959,1163793,0
ACWI.US,D,20180926,000000,66.0485,66.4033,65.8711,65.9507,2828510,0
ACWI.US,D,20180927,000000,65.9414,66.2869,65.9331,65.9507,2443282,0
ACWI.US,D,20180928,000000,65.703,65.9875,65.6495,65.7923,5353452,0
ACWI.US,D,20181001,000000,66.12,66.2249,65.8494,65.9782,1869487,0
ACWI.US,D,20181002,000000,65.6674,65.8898,65.597,65.7567,1599189,0
ACWI.US,D,20181003,000000,66.0054,66.0485,65.597,65.7115,1219574,0
ACWI.US,D,20181004,000000,65.4104,65.4187,64.6397,65.0114,2675000,0
ACWI.US,D,20181005,000000,64.9391,65.0452,64.2587,64.6322,2909274,0
ACWI.US,D,20181008,000000,64.2858,64.5647,63.965,64.5253,3029788,0
ACWI.US,D,20181009,000000,64.1695,64.5871,64.056,64.4004,1723343,0
ACWI.US,D,20181010,000000,64.1788,64.1788,62.451,62.5298,9953559,0
ACWI.US,D,20181011,000000,62.3261,62.6537,61.0525,61.4768,16898043,0
ACWI.US,D,20181012,000000,62.451,62.451,61.4327,62.2192,6421487,0
ACWI.US,D,20181015,000000,62.0249,62.345,61.8053,61.8842,4201251,0
ACWI.US,D,20181016,000000,62.4877,63.2499,62.3975,63.1343,9804074,0
ACWI.US,D,20181017,000000,63.0357,63.1295,62.4594,62.9653,5018602,0
ACWI.US,D,20181018,000000,62.603,62.7524,61.6721,61.9555,4275079,0
ACWI.US,D,20181019,000000,62.2286,62.6453,61.9366,62.0784,3790455,0
ACWI.US,D,20181022,000000,62.2558,62.3355,61.7518,61.9199,2280041,0
ACWI.US,D,20181023,000000,60.864,61.7255,60.4482,61.4411,4766246,0
ACWI.US,D,20181024,000000,61.3003,61.3436,59.5443,59.7405,5638827,0
ACWI.US,D,20181025,000000,60.0502,60.9184,59.8738,60.59,4825723,0
ACWI.US,D,20181026,000000,59.6786,60.3778,59.0311,59.7762,10238717,0
ACWI.US,D,20181029,000000,60.3873,60.6697,58.678,59.3848,7377834,0
ACWI.US,D,20181030,000000,59.3763,60.2848,59.3322,60.237,5774016,0
ACWI.US,D,20181031,000000,60.8828,61.3003,60.7589,60.9005,3835262,0
ACWI.US,D,20181101,000000,61.2637,61.7884,60.9973,61.7518,5079479,0
ACWI.US,D,20181102,000000,62.1854,62.2914,61.1494,61.6374,4679836,0
ACWI.US,D,20181105,000000,61.6287,61.9282,61.4853,61.8232,2340222,0
ACWI.US,D,20181106,000000,61.7603,62.1227,61.7331,62.0869,2601149,0
ACWI.US,D,20181107,000000,62.6286,63.231,62.497,63.2224,2146816,0
ACWI.US,D,20181108,000000,62.9474,63.0639,62.5298,62.7083,1882978,0
ACWI.US,D,20181109,000000,62.3261,62.345,61.7959,62.1759,3302569,0
ACWI.US,D,20181112,000000,61.8842,61.9199,60.9184,61.0339,3485636,0
ACWI.US,D,20181113,000000,61.1494,61.7255,60.9541,61.122,4273162,0
ACWI.US,D,20181114,000000,61.4947,61.6721,60.5542,60.9005,3783253,0
ACWI.US,D,20181115,000000,60.6443,61.6287,60.3599,61.4853,6823322,0
ACWI.US,D,20181116,000000,61.1494,61.779,61.061,61.6459,4730846,0
ACWI.US,D,20181119,000000,61.4675,61.4947,60.5289,60.7146,13317911,0
ACWI.US,D,20181120,000000,59.8569,60.1394,59.3848,59.6072,6712139,0
ACWI.US,D,20181121,000000,60.1751,60.5064,60.069,60.1562,3419421,0
ACWI.US,D,20181123,000000,59.687,59.9902,59.5987,59.7584,1371760,0
ACWI.US,D,20181126,000000,60.3778,60.6443,60.2886,60.635,4591759,0
ACWI.US,D,20181127,000000,60.3599,60.7053,60.1966,60.7053,3973944,0
ACWI.US,D,20181128,000000,60.9184,61.9366,60.6622,61.9366,4170764,0
ACWI.US,D,20181129,000000,61.6532,62.0071,61.4148,61.6804,3328076,0
ACWI.US,D,20181130,000000,61.5744,61.9282,61.4675,61.8663,3510148,0
ACWI.US,D,20181203,000000,62.8856,62.9306,62.3721,62.6631,4332410,0
ACWI.US,D,20181204,000000,62.497,62.5665,60.8377,60.9099,4641810,0
ACWI.US,D,20181206,000000,59.8004,60.6443,59.1539,60.6443,10784650,0
ACWI.US,D,20181207,000000,60.5383,60.9184,59.3134,59.4834,10197936,0
ACWI.US,D,20181210,000000,59.3228,59.563,58.3937,59.305,8915743,0
ACWI.US,D,20181211,000000,59.9714,60.1132,59.075,59.3848,14576623,0
ACWI.US,D,20181212,000000,60.1562,60.6302,59.9987,60.0146,6355758,0
ACWI.US,D,20181213,000000,60.2108,60.3692,59.7669,59.9621,6232164,0
ACWI.US,D,20181214,000000,59.3585,59.5801,58.909,58.9972,6588347,0
ACWI.US,D,20181217,000000,58.8546,59.0311,57.7638,58.0999,10431124,0
ACWI.US,D,20181218,000000,58.4059,58.6293,57.8051,58.0736,9908927,0
ACWI.US,D,20181219,000000,58.2257,58.9963,56.9841,57.2713,6924360,0
ACWI.US,D,20181220,000000,57.2787,57.547,56.3393,56.7691,16105218,0
ACWI.US,D,20181221,000000,56.7241,57.2787,55.5705,55.6972,15618400,0
ACWI.US,D,20181224,000000,55.5705,55.7676,54.6676,54.7043,7915927,0
ACWI.US,D,20181226,000000,55.0335,56.7286,54.5513,56.7241,17327428,0
ACWI.US,D,20181227,000000,56.0717,57.0018,55.3829,56.9934,14818597,0
ACWI.US,D,20181228,000000,57.3331,57.6851,56.8845,57.1276,14972567,0
ACWI.US,D,20181231,000000,57.3867,57.6174,57.0553,57.4035,9954071,0
ACWI.US,D,20190102,000000,56.6169,57.5292,56.5138,57.3867,7423970,0
ACWI.US,D,20190103,000000,57.0366,57.0815,56.2857,56.4105,5713390,0
ACWI.US,D,20190104,000000,57.1896,58.3608,57.1229,58.2087,7029141,0
ACWI.US,D,20190107,000000,58.2538,58.8537,58.0915,58.5683,4058225,0
ACWI.US,D,20190108,000000,59.0057,59.1389,58.5683,58.9972,5069687,0
ACWI.US,D,20190109,000000,59.3462,59.7397,59.1652,59.5425,3868975,0
ACWI.US,D,20190110,000000,59.2458,59.824,59.1173,59.8193,3477011,0
ACWI.US,D,20190111,000000,59.4167,59.6411,59.2994,59.6054,17663880,0
ACWI.US,D,20190114,000000,59.1839,59.4655,59.0676,59.2646,4993331,0
ACWI.US,D,20190115,000000,59.4345,59.8738,59.4345,59.8004,4910489,0
ACWI.US,D,20190116,000000,59.9451,60.1779,59.8908,59.9724,4636794,0
ACWI.US,D,20190117,000000,59.7659,60.5711,59.7124,60.4115,3991173,0
ACWI.US,D,20190118,000000,60.8573,61.1661,60.6771,61.0462,5839229,0
ACWI.US,D,20190122,000000,60.5438,60.6247,59.8908,60.2399,8425355,0
ACWI.US,D,20190123,000000,60.5711,60.6613,59.9085,60.3927,4526104,0
ACWI.US,D,20190124,000000,60.3927,60.6057,60.2267,60.4999,5052985,0
ACWI.US,D,20190125,000000,61.0369,61.288,60.9738,61.1709,5899528,0
ACWI.US,D,20190128,000000,60.6865,60.7505,60.3394,60.7505,10928797,0
ACWI.US,D,20190129,000000,60.9119,61.0001,60.6341,60.7589,4408233,0
